epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,870.68,0.92715,0.94221,0.70685,0.87175,0.76473,0.7932,0.85476,0.61766,0.77927,0.68229,0.75341,0.33531,0.91623,1.54333,0.74662,0.95344,0.000676802,0.000676802,0.000676802
62,884.209,0.94798,0.95129,0.71319,0.88349,0.77856,0.81376,0.86318,0.62313,0.71169,0.76415,0.75916,0.33837,0.90022,1.21777,0.75062,0.9617,0.000660299,0.000660299,0.000660299
63,897.796,0.94364,0.93211,0.68627,0.8714,0.76554,0.79203,0.84512,0.59724,0.70012,0.71948,0.73363,0.32881,0.9618,1.21658,0.75265,0.97739,0.000643795,0.000643795,0.000643795
64,911.485,0.91821,0.90982,0.69763,0.87292,0.80731,0.74407,0.84824,0.59736,0.74592,0.68033,0.74821,0.32846,0.97864,1.25099,0.8831,0.96459,0.000627292,0.000627292,0.000627292
65,925.138,0.95165,0.94441,0.74515,0.89295,0.78586,0.80416,0.86884,0.62426,0.80498,0.65366,0.74695,0.33228,0.95555,1.29554,0.7265,0.97826,0.000610789,0.000610789,0.000610789
66,938.717,0.94109,0.96071,0.70366,0.88203,0.77126,0.8064,0.85964,0.62794,0.76503,0.70964,0.78366,0.37016,0.90626,1.27244,0.79643,0.97919,0.000594286,0.000594286,0.000594286
67,953.186,0.92101,0.88119,0.70018,0.86509,0.85606,0.74674,0.87752,0.64986,0.79589,0.71741,0.78879,0.37998,0.91269,1.47819,0.68043,0.96284,0.000577782,0.000577782,0.000577782
68,967.083,0.95904,0.93026,0.66466,0.87251,0.82653,0.75811,0.85527,0.60241,0.75051,0.679,0.71343,0.29229,0.90696,1.28344,0.81092,0.95626,0.000561279,0.000561279,0.000561279
69,980.785,0.9352,0.88356,0.68739,0.86811,0.80539,0.81963,0.87929,0.64807,0.73829,0.74745,0.76169,0.36069,0.88272,1.25819,0.82561,0.96821,0.000544776,0.000544776,0.000544776
70,994.367,0.9072,0.90525,0.66694,0.86538,0.88323,0.739,0.88004,0.64124,0.8484,0.68797,0.77459,0.35961,0.92059,1.20433,0.73263,0.95868,0.000528272,0.000528272,0.000528272
71,1008,0.90855,0.9019,0.66639,0.87479,0.77823,0.81776,0.86243,0.62423,0.72201,0.7463,0.76846,0.37257,0.90882,1.26569,0.76508,0.95053,0.000511769,0.000511769,0.000511769
72,1021.73,0.88829,0.88294,0.64886,0.86735,0.75888,0.83345,0.87817,0.63846,0.77925,0.69953,0.7807,0.34086,0.8998,1.26568,0.71833,0.95786,0.000495266,0.000495266,0.000495266
73,1035.47,0.89686,0.85527,0.66486,0.87402,0.78647,0.87348,0.90206,0.64832,0.81818,0.69199,0.77248,0.34492,0.92538,1.33472,0.66876,0.95726,0.000478762,0.000478762,0.000478762
74,1049.15,0.94074,0.89053,0.67435,0.8758,0.74741,0.80673,0.84043,0.61579,0.74821,0.67905,0.71935,0.31578,0.90124,1.24433,0.85477,0.94849,0.000462259,0.000462259,0.000462259
75,1062.78,0.90918,0.92871,0.68233,0.87104,0.79279,0.82963,0.88626,0.6449,0.81731,0.67313,0.76553,0.3388,0.8809,1.24068,0.74721,0.93461,0.000445756,0.000445756,0.000445756
76,1076.32,0.91756,0.92749,0.63948,0.86853,0.76933,0.81376,0.86383,0.62783,0.68819,0.72281,0.73433,0.33212,0.91791,1.34464,0.7284,0.95305,0.000429253,0.000429253,0.000429253
77,1089.93,0.92427,0.92402,0.68801,0.87752,0.80354,0.81073,0.86888,0.62998,0.74189,0.72747,0.73838,0.32517,0.90367,1.24732,0.78442,0.95439,0.000412749,0.000412749,0.000412749
78,1103.81,0.88966,0.87638,0.64098,0.87628,0.82548,0.79843,0.87255,0.6324,0.77584,0.70369,0.75136,0.3308,0.89961,1.28006,0.72017,0.94746,0.000396246,0.000396246,0.000396246
79,1117.83,0.8689,0.87481,0.64914,0.86657,0.73829,0.77635,0.82316,0.59834,0.70011,0.68688,0.71134,0.31827,0.87799,1.28951,0.87772,0.93465,0.000379743,0.000379743,0.000379743
80,1131.96,0.87078,0.86814,0.63084,0.86496,0.81576,0.80318,0.88036,0.64267,0.75385,0.74158,0.76872,0.34813,0.90437,1.2914,0.78005,0.9522,0.000363239,0.000363239,0.000363239
81,1145.56,0.86496,0.86254,0.62929,0.86123,0.75664,0.84015,0.86877,0.62737,0.80902,0.6512,0.74391,0.31985,0.8749,1.29343,0.76296,0.94903,0.000346736,0.000346736,0.000346736
82,1159.53,0.87244,0.86832,0.63929,0.8611,0.79624,0.79021,0.8656,0.62459,0.73261,0.72532,0.75331,0.32221,0.91123,1.2914,0.75336,0.95374,0.000330233,0.000330233,0.000330233
83,1173.24,0.88942,0.90157,0.6543,0.86265,0.76409,0.84745,0.87313,0.6514,0.70494,0.75616,0.7529,0.34121,0.86378,1.29936,0.69588,0.9514,0.000313729,0.000313729,0.000313729
84,1187.02,0.84814,0.8261,0.61041,0.87344,0.83374,0.79497,0.8748,0.63342,0.75877,0.72365,0.75009,0.32261,0.88211,1.3409,0.75671,0.93961,0.000297226,0.000297226,0.000297226
85,1201.55,0.87617,0.86762,0.64125,0.86763,0.82504,0.79443,0.87576,0.63166,0.79047,0.69784,0.74683,0.32051,0.90573,1.20197,0.71656,0.95203,0.000280723,0.000280723,0.000280723
86,1215.27,0.86701,0.86364,0.63825,0.86187,0.85535,0.73159,0.86188,0.63592,0.79485,0.67521,0.74336,0.32886,0.8604,1.21863,0.73525,0.94831,0.00026422,0.00026422,0.00026422
87,1229.02,0.84656,0.82398,0.61166,0.86543,0.84875,0.78293,0.88,0.64146,0.78127,0.71951,0.75786,0.32953,0.85804,1.17979,0.68892,0.94075,0.000247716,0.000247716,0.000247716
88,1243.02,0.83893,0.84325,0.61265,0.85729,0.76744,0.85489,0.8816,0.6531,0.77547,0.68211,0.76288,0.33995,0.86574,1.28517,0.67642,0.94686,0.000231213,0.000231213,0.000231213
89,1256.91,0.84343,0.85672,0.61684,0.86809,0.80017,0.82196,0.88071,0.65527,0.78982,0.72368,0.77652,0.34198,0.82912,1.30834,0.71863,0.93065,0.00021471,0.00021471,0.00021471
90,1270.92,0.83645,0.82324,0.57425,0.85445,0.8332,0.80559,0.8903,0.66311,0.80493,0.70581,0.76732,0.35184,0.83869,1.27219,0.63215,0.94343,0.000198206,0.000198206,0.000198206
