epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,431.011,0.33298,0.44381,0.53271,0.89581,0.86104,0.85134,0.93307,0.87592,0.87045,0.86069,0.93914,0.8735,0.31168,0.69394,0.62942,0.85592,0.000665057,0.000665057,0.000665057
56,438.998,0.34128,0.45438,0.53873,0.91342,0.89172,0.88027,0.94734,0.88873,0.89523,0.88518,0.94726,0.88277,0.33089,0.82453,0.43625,0.87478,0.000650909,0.000650909,0.000650909
57,446.615,0.33108,0.44148,0.49586,0.9013,0.85241,0.86639,0.93035,0.88326,0.85806,0.87056,0.93533,0.87957,0.3458,0.81728,0.51022,0.86742,0.000636762,0.000636762,0.000636762
58,453.951,0.32244,0.40543,0.48785,0.89357,0.9159,0.85829,0.93992,0.88811,0.9081,0.85991,0.93605,0.88993,0.32847,0.84804,0.61707,0.84856,0.000622615,0.000622615,0.000622615
59,461.48,0.34828,0.4312,0.51597,0.91335,0.91712,0.88678,0.94785,0.9012,0.91712,0.88678,0.94866,0.89508,0.32999,0.77326,0.43525,0.86854,0.000608468,0.000608468,0.000608468
60,469.607,0.31208,0.418,0.46107,0.89451,0.89983,0.78045,0.92028,0.86786,0.90414,0.79783,0.92684,0.86758,0.34181,0.8089,0.59034,0.87607,0.000594321,0.000594321,0.000594321
61,477.323,0.31493,0.39923,0.50181,0.89899,0.9066,0.85235,0.92542,0.8844,0.9066,0.85235,0.92739,0.86832,0.30384,0.78316,0.46534,0.83754,0.000580174,0.000580174,0.000580174
62,484.946,0.31152,0.41042,0.46582,0.90204,0.92142,0.86267,0.92535,0.88241,0.92624,0.86728,0.92967,0.8711,0.302,0.78021,0.48368,0.83633,0.000566027,0.000566027,0.000566027
63,492.651,0.31048,0.40951,0.46476,0.89986,0.93086,0.83607,0.93481,0.87002,0.93086,0.83607,0.9387,0.87695,0.34426,0.75109,0.47988,0.87932,0.00055188,0.00055188,0.00055188
64,500.337,0.3042,0.40796,0.45239,0.88763,0.93863,0.821,0.94199,0.89727,0.93863,0.821,0.9438,0.88811,0.3113,0.70542,0.46301,0.85601,0.000537733,0.000537733,0.000537733
65,507.694,0.30981,0.38898,0.46036,0.90201,0.92254,0.80721,0.93447,0.8946,0.91944,0.82069,0.93964,0.88378,0.31313,0.72217,0.49344,0.8526,0.000523586,0.000523586,0.000523586
66,515.154,0.30507,0.3992,0.44387,0.89056,0.9072,0.88033,0.94425,0.88713,0.94061,0.84907,0.94597,0.8859,0.3194,0.74085,0.45668,0.85632,0.000509438,0.000509438,0.000509438
67,522.709,0.31131,0.39522,0.45368,0.89163,0.95002,0.84552,0.94192,0.88413,0.95633,0.85028,0.94358,0.8839,0.30688,0.76163,0.4551,0.86033,0.000495291,0.000495291,0.000495291
68,530.198,0.31101,0.3934,0.44323,0.89411,0.91108,0.8665,0.94645,0.89514,0.91686,0.87127,0.94958,0.90037,0.2866,0.73297,0.45976,0.83685,0.000481144,0.000481144,0.000481144
69,537.914,0.29483,0.38317,0.44173,0.88908,0.9806,0.81295,0.94474,0.89742,0.9257,0.85777,0.94801,0.90207,0.28559,0.72048,0.42101,0.8353,0.000466997,0.000466997,0.000466997
70,545.618,0.29053,0.35619,0.43475,0.88406,0.90666,0.89744,0.9513,0.90929,0.9111,0.90221,0.95281,0.89771,0.29764,0.78411,0.43243,0.84474,0.00045285,0.00045285,0.00045285
