epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,956.811,0.3638,0.44554,0.35333,0.84805,0.89227,0.87356,0.93573,0.81977,0.88937,0.81531,0.89388,0.70015,0.47799,0.92863,0.4852,0.87416,0.000242087,0.000242087,0.000242087
81,968.448,0.36846,0.44716,0.37044,0.85313,0.87887,0.88408,0.93713,0.83191,0.88283,0.84158,0.89748,0.70113,0.44544,0.82383,0.47511,0.84419,0.000231088,0.000231088,0.000231088
82,979.785,0.36448,0.45306,0.34879,0.85152,0.92064,0.85215,0.93903,0.825,0.88948,0.82443,0.88497,0.69866,0.46776,0.83344,0.45953,0.85846,0.000220089,0.000220089,0.000220089
83,991.246,0.37024,0.45856,0.34612,0.85405,0.89753,0.85252,0.9351,0.829,0.90293,0.78129,0.88122,0.69086,0.47442,0.85109,0.46582,0.86564,0.00020909,0.00020909,0.00020909
84,1003.18,0.34923,0.43018,0.33583,0.85227,0.9118,0.8574,0.93709,0.8338,0.90367,0.81127,0.88991,0.70162,0.45099,0.9133,0.45656,0.84397,0.000198091,0.000198091,0.000198091
85,1014.94,0.35926,0.4466,0.34006,0.84716,0.89414,0.86701,0.92585,0.8294,0.90022,0.81599,0.8819,0.69626,0.45073,0.83181,0.54176,0.83818,0.000187092,0.000187092,0.000187092
86,1026.52,0.35156,0.43529,0.32507,0.84895,0.90095,0.86281,0.92897,0.82151,0.88436,0.83247,0.88499,0.69475,0.46425,0.87515,0.51279,0.85371,0.000176094,0.000176094,0.000176094
87,1038.63,0.34409,0.41287,0.32286,0.85046,0.88922,0.87665,0.93071,0.82827,0.90085,0.82279,0.88925,0.69955,0.45377,0.83239,0.48117,0.83865,0.000165095,0.000165095,0.000165095
88,1050.16,0.34979,0.43684,0.3243,0.84766,0.8963,0.83542,0.93874,0.83462,0.86931,0.81577,0.89583,0.70347,0.45439,0.85653,0.5019,0.84516,0.000154096,0.000154096,0.000154096
89,1062.04,0.34173,0.43651,0.31949,0.84558,0.90651,0.85514,0.9347,0.82525,0.90131,0.81721,0.89387,0.70182,0.46058,0.83538,0.46386,0.85432,0.000143097,0.000143097,0.000143097
90,1074.36,0.35076,0.43425,0.31297,0.85255,0.88617,0.88046,0.94109,0.83221,0.87015,0.83219,0.90005,0.71003,0.45471,0.86585,0.47492,0.85227,0.000132098,0.000132098,0.000132098
91,1101.11,0.38501,0.4774,0.32851,0.83052,0.88125,0.87846,0.93097,0.82298,0.90748,0.79292,0.87874,0.69718,0.48315,0.88473,0.47709,0.86403,0.000121099,0.000121099,0.000121099
92,1112.6,0.37004,0.46615,0.2808,0.82369,0.92548,0.86024,0.93712,0.83058,0.89148,0.83005,0.8815,0.69671,0.46642,0.83712,0.4411,0.85851,0.0001101,0.0001101,0.0001101
93,1123.92,0.35008,0.43859,0.26043,0.80813,0.92996,0.83916,0.93388,0.83043,0.90341,0.81777,0.89371,0.7131,0.44407,0.84908,0.44516,0.8464,9.91012e-05,9.91012e-05,9.91012e-05
94,1135.36,0.35699,0.45479,0.26092,0.81393,0.90061,0.86802,0.93365,0.82723,0.87075,0.83703,0.88997,0.70311,0.45457,0.85686,0.43163,0.85159,8.81023e-05,8.81023e-05,8.81023e-05
95,1146.85,0.34677,0.41931,0.25915,0.81493,0.89458,0.85828,0.9316,0.82938,0.86256,0.83025,0.88399,0.69781,0.44996,0.84465,0.44954,0.84617,7.71034e-05,7.71034e-05,7.71034e-05
96,1158.27,0.34553,0.44474,0.25412,0.82023,0.91039,0.85112,0.93636,0.83557,0.87957,0.82353,0.89202,0.70563,0.44455,0.86477,0.43107,0.84732,6.61045e-05,6.61045e-05,6.61045e-05
97,1169.62,0.32818,0.41998,0.25416,0.80646,0.92261,0.85436,0.94062,0.8368,0.90054,0.81808,0.89449,0.71006,0.44222,0.83926,0.44202,0.84418,5.51056e-05,5.51056e-05,5.51056e-05
98,1181,0.33905,0.43781,0.24571,0.81273,0.91693,0.85841,0.94031,0.83464,0.88993,0.81571,0.89325,0.70726,0.44655,0.85186,0.43658,0.84415,4.41067e-05,4.41067e-05,4.41067e-05
99,1192.33,0.33264,0.41921,0.24222,0.80874,0.92148,0.86741,0.94123,0.8355,0.88766,0.83454,0.89643,0.71068,0.44233,0.85167,0.42784,0.84314,3.31078e-05,3.31078e-05,3.31078e-05
100,1203.77,0.33434,0.42845,0.23736,0.80552,0.91767,0.86844,0.9407,0.83623,0.8849,0.83502,0.89351,0.71091,0.4401,0.8479,0.42374,0.84185,2.21089e-05,2.21089e-05,2.21089e-05
